user,neighbors
428,"[575, 1583, 587, 63, 431, 1518, 92, 275, 395, 5, 492, 639, 447, 90, 1237, 140, 296, 673, 233, 1600, 1238, 154, 1677, 705, 1322, 647, 1709, 1096, 156, 1588, 1073, 899, 1145, 656, 1077, 1154, 1488, 355, 1470, 1813, 1586, 779, 1494, 1359, 877, 169, 139, 1213, 416, 1255, 974, 392, 1303, 1779, 1560, 1066, 497, 365, 1031, 721, 292, 1718, 1263, 93, 1257, 1340, 546, 922, 381, 1724, 1732, 1648, 1159, 1234, 442, 71, 239, 298, 388, 537, 1478, 1804, 841, 751, 937, 1219, 1165, 1012, 105, 279, 1306, 1218, 19, 1618, 1191, 1473, 1158, 1769, 1351, 674, 371, 829, 78, 734, 1086, 1528, 1589, 566, 1122, 1214, 1186, 353, 149, 967, 235, 1781, 1665, 1716, 207, 1562, 1387, 443, 1283, 1040, 1416, 345, 1628, 1667, 1533, 24, 523, 1039, 845, 391, 258, 1244, 510, 1028, 334, 175, 1184, 1395, 1389, 1235, 919, 286, 314, 440, 706, 530, 1659, 1300, 1565, 891, 106, 911, 414, 68, 1500, 148, 1382, 624, 1180, 1027, 824, 569, 189, 1662, 1131, 1282, 1750, 125, 446, 251, 80, 301, 318, 991, 1676, 817, 1135, 572, 512, 1328, 526, 254, 1596, 351, 1611, 578, 692, 407, 1486, 666, 990, 398, 913, 1514, 1462, 176, 708, 1362, 1423, 1112, 1294, 1276, 904, 1543, 408, 1573, 960, 183, 606, 1708, 820, 315, 1759, 733, 1046, 712, 1372, 52, 1035, 745, 559, 1354, 1444, 337, 1767, 1258, 109, 1449, 265, 1056, 739, 794, 702, 846, 1140, 181, 1664, 1033, 1712, 701, 1432, 588, 746, 1250, 307, 341, 1785, 327, 481, 597, 1631, 180, 304, 393, 1330, 165, 118, 963, 151, 769, 280, 188, 543, 535, 1144, 12, 1455, 1231, 532, 1642, 1689, 1714, 1497, 1728, 1686, 717, 542, 1018, 1511, 1398, 70, 1307, 1568, 1613, 1457, 1450, 1758, 1222, 1102, 386, 1162, 1338, 300, 748, 955, 1406, 1196, 210, 504, 1816, 1400, 1087, 1373, 309, 1413, 774, 1641, 1815, 478, 1496, 331, 1353, 1019, 131, 455, 649, 564, 1581, 1691, 608, 1796, 31, 1002, 1509, 1163, 1314, 240, 1026, 1376, 1232, 333, 1722, 1604, 1009, 62, 196, 900, 1032, 903, 1043, 589, 1738, 1614, 549, 459, 493, 343, 370, 421, 69, 1519, 1597, 1207]"
431,"[1518, 275, 63, 92, 428, 492, 1583, 575, 395, 587, 1073, 647, 139, 639, 447, 705, 537, 1470, 673, 1066, 1238, 1234, 779, 1012, 656, 1191, 1257, 154, 919, 90, 1562, 149, 922, 1709, 5, 1586, 1728, 1219, 381, 1218, 1027, 416, 1560, 365, 388, 1473, 140, 1145, 1235, 392, 1237, 298, 1077, 512, 189, 1769, 1096, 296, 1478, 233, 106, 829, 1486, 301, 1283, 497, 440, 1340, 1813, 1263, 841, 1165, 1588, 292, 877, 974, 1779, 1600, 286, 355, 337, 1759, 1276, 708, 19, 175, 1035, 1303, 1135, 1488, 1382, 371, 1494, 734, 899, 1351, 148, 1122, 721, 1328, 1804, 443, 1677, 351, 1186, 1750, 1039, 1662, 569, 1086, 1528, 71, 1664, 1213, 109, 1031, 937, 1398, 1154, 1665, 78, 1724, 1659, 68, 523, 235, 706, 1716, 386, 442, 733, 1511, 1718, 746, 207, 353, 1255, 258, 674, 156, 991, 546, 1676, 307, 414, 1714, 327, 1642, 52, 1543, 692, 1533, 817, 1322, 967, 597, 1618, 1449, 1282, 183, 904, 1648, 751, 1387, 1214, 80, 913, 105, 1589, 1432, 1785, 304, 169, 1568, 341, 309, 1330, 1732, 1040, 963, 542, 745, 911, 1455, 1028, 1667, 701, 1140, 1611, 1306, 1767, 960, 702, 1184, 572, 151, 578, 1416, 1514, 1087, 1359, 391, 739, 1300, 345, 398, 1244, 1400, 1781, 93, 666, 1457, 1444, 1046, 846, 1258, 990, 1294, 265, 1497, 1159, 566, 481, 251, 530, 1231, 176, 1112, 1362, 1056, 1573, 588, 1816, 1158, 712, 181, 543, 526, 510, 769, 1628, 1423, 279, 180, 254, 1450, 891, 478, 1180, 624, 845, 824, 1389, 1033, 1162, 331, 1500, 407, 1163, 535, 559, 125, 1712, 1338, 188, 1144, 334, 820, 446, 1018, 1565, 1462, 318, 794, 1131, 1689, 1613, 1222, 717, 1372, 1395, 1708, 1373, 1686, 1354, 12, 393, 1019, 1758, 504, 1102, 455, 1631, 532, 315, 408, 1641, 314, 1596, 564, 24, 1043, 1196, 70, 649, 1581, 239, 300, 1250, 210, 1796, 1496, 1691, 1815, 1376, 118, 1413, 1314, 748, 1307, 1032, 240, 196, 493, 165, 1406, 774, 333, 131, 1722, 1509, 1738, 1353, 280, 1026, 955, 1009, 606, 1604, 903, 549, 62, 608, 1232, 1614, 1519, 31, 370, 900, 589, 1207, 1002, 343, 459, 421, 69, 1597]"
904,"[301, 1804, 1237, 1514, 1586, 298, 1255, 1494, 391, 1077, 974, 1677, 1473, 891, 1263, 148, 1056, 1423, 1359, 388, 5, 318, 960, 543, 1027, 779, 398, 1750, 673, 820, 292, 911, 1600, 183, 355, 1389, 1724, 353, 1322, 1470, 1219, 447, 666, 296, 1145, 233, 656, 169, 877, 1028, 154, 1258, 105, 1351, 913, 1362, 286, 365, 990, 746, 1303, 1400, 1086, 705, 1511, 1611, 337, 1676, 1231, 90, 345, 78, 275, 1659, 1087, 1714, 1813, 1340, 1283, 674, 546, 1573, 381, 734, 1528, 140, 1306, 1708, 578, 497, 189, 1497, 1779, 1560, 1562, 624, 68, 265, 899, 1588, 258, 1785, 572, 1716, 1154, 530, 751, 251, 1234, 371, 937, 443, 967, 1012, 1031, 304, 701, 139, 24, 1767, 314, 1244, 1135, 1066, 386, 566, 1140, 1478, 1196, 963, 1718, 156, 446, 1665, 1018, 1444, 919, 1096, 1589, 706, 532, 922, 1131, 1642, 416, 1214, 769, 1648, 1457, 739, 1191, 106, 235, 327, 1144, 1218, 1759, 309, 1583, 307, 1282, 845, 537, 1307, 824, 1387, 71, 351, 1709, 1382, 1500, 1238, 1769, 1165, 535, 1330, 492, 708, 1664, 1257, 1213, 721, 1518, 442, 1122, 481, 1618, 1728, 1159, 1533, 1488, 52, 63, 1039, 991, 1543, 181, 431, 93, 1732, 149, 1686, 428, 414, 1416, 1486, 239, 109, 1294, 175, 392, 692, 279, 1186, 151, 575, 1222, 1462, 841, 407, 1689, 1816, 1040, 1450, 712, 1662, 647, 639, 1372, 19, 440, 1395, 1300, 1112, 1565, 12, 207, 504, 510, 1628, 1073, 608, 829, 80, 1398, 817, 1276, 1338, 542, 1033, 1667, 1235, 1184, 341, 254, 1035, 1046, 1043, 846, 1102, 1376, 315, 733, 1158, 131, 1631, 606, 1712, 196, 478, 523, 1162, 180, 564, 745, 92, 588, 188, 300, 1026, 1328, 1314, 176, 649, 597, 702, 1758, 1781, 1815, 1604, 1432, 1232, 240, 334, 1413, 1353, 165, 569, 1568, 118, 331, 395, 1354, 1250, 1180, 1796, 1455, 1613, 1373, 1019, 1596, 955, 455, 1722, 70, 125, 1581, 512, 794, 559, 1738, 748, 1496, 549, 774, 1009, 1032, 1641, 1509, 1406, 333, 210, 493, 587, 717, 393, 1449, 1691, 1163, 1002, 408, 280, 526, 1614, 62, 900, 903, 31, 1519, 589, 343, 1207, 370, 421, 459, 1597, 69]"
903,"[990, 343, 1294, 442, 149, 93, 233, 31, 24, 1351, 493, 1614, 532, 656, 175, 353, 1676, 1056, 416, 913, 1589, 5, 549, 991, 721, 1648, 701, 1283, 706, 712, 62, 68, 188, 769, 315, 1180, 774, 196, 1031, 1222, 105, 846, 845, 421, 1709, 1718, 431, 1382, 543, 407, 292, 1628, 673, 12, 1340, 1500, 392, 71, 794, 1395, 1009, 286, 156, 139, 1478, 265, 381, 1238, 666, 258, 1159, 1488, 351, 1689, 1131, 92, 235, 1642, 1086, 1519, 140, 1528, 440, 1018, 963, 829, 1300, 1600, 1255, 1543, 904, 569, 90, 296, 779, 1389, 708, 733, 391, 624, 523, 207, 446, 1641, 1779, 512, 275, 1359, 1423, 1263, 1604, 355, 1207, 1077, 1432, 497, 564, 1769, 428, 180, 1586, 1714, 447, 298, 1514, 1691, 1473, 748, 251, 154, 877, 705, 1677, 692, 578, 1096, 575, 1716, 510, 974, 1257, 1455, 1509, 309, 492, 1662, 1322, 1815, 1708, 1306, 1307, 1028, 1449, 183, 1258, 370, 824, 1154, 1767, 1560, 1511, 1328, 1631, 301, 891, 1758, 1219, 1214, 1457, 1145, 674, 210, 1470, 327, 1186, 559, 746, 535, 537, 307, 1112, 817, 1191, 1416, 151, 1244, 1664, 1494, 1282, 279, 1135, 125, 745, 734, 443, 647, 481, 478, 345, 181, 1066, 911, 341, 1184, 131, 589, 530, 189, 1686, 314, 19, 63, 1588, 1213, 1759, 1314, 504, 1033, 365, 1486, 1813, 1237, 1618, 1667, 1732, 1596, 1012, 1073, 1497, 1387, 1234, 606, 1444, 169, 80, 1496, 239, 1724, 388, 1196, 1712, 1035, 1026, 546, 572, 1372, 702, 1102, 1027, 318, 1450, 1804, 1165, 334, 937, 118, 1353, 148, 333, 1665, 1518, 176, 1785, 739, 566, 841, 1750, 1039, 1140, 639, 1659, 414, 1581, 1573, 960, 1562, 1816, 1276, 398, 254, 408, 1373, 1046, 70, 1162, 588, 1362, 1144, 1338, 1611, 1232, 1250, 1122, 300, 106, 649, 967, 304, 1565, 371, 900, 597, 331, 1462, 165, 1406, 608, 1354, 919, 1040, 52, 899, 1303, 1400, 751, 109, 526, 1158, 1533, 78, 337, 393, 240, 1235, 1413, 1398, 1781, 922, 820, 280, 1728, 1613, 587, 1568, 1738, 1231, 455, 1376, 1087, 395, 1163, 1218, 1330, 955, 1796, 542, 1043, 386, 1032, 1583, 459, 1722, 717, 1019, 69, 1002, 1597]"
416,"[447, 1340, 1237, 5, 673, 355, 1359, 154, 296, 233, 1077, 90, 974, 292, 1086, 298, 1255, 1238, 1709, 656, 1303, 1031, 1012, 1528, 1056, 1145, 877, 1600, 345, 1028, 169, 1611, 1244, 1470, 1665, 148, 1724, 1214, 1362, 937, 1813, 1416, 301, 1677, 265, 443, 391, 1027, 1769, 327, 71, 1562, 1648, 1473, 1322, 1779, 139, 365, 105, 183, 1213, 175, 140, 913, 1096, 566, 446, 891, 1263, 24, 353, 1497, 1716, 1283, 666, 398, 1714, 1135, 779, 578, 1500, 751, 911, 1494, 845, 337, 817, 351, 235, 919, 307, 734, 1514, 745, 739, 1533, 392, 1282, 1565, 1718, 1351, 1659, 19, 705, 1586, 106, 1330, 746, 1258, 1664, 189, 1486, 442, 1234, 78, 572, 371, 1488, 1589, 1131, 1122, 1222, 1389, 1276, 1676, 721, 1382, 1040, 899, 286, 68, 1708, 1306, 1035, 1560, 824, 1102, 543, 497, 1231, 1457, 381, 1395, 991, 922, 1219, 1039, 1423, 829, 606, 1543, 532, 1804, 151, 1191, 1588, 1066, 1759, 523, 712, 1018, 674, 1642, 1353, 1218, 1184, 967, 1257, 92, 1478, 304, 386, 12, 93, 1387, 537, 1573, 1432, 258, 990, 1026, 569, 841, 1033, 309, 414, 706, 275, 701, 279, 149, 125, 1154, 52, 1186, 608, 1112, 1689, 492, 530, 1750, 314, 1785, 1732, 733, 1618, 1372, 1767, 846, 692, 240, 254, 1328, 1294, 1165, 341, 535, 1300, 1662, 1140, 624, 542, 63, 109, 546, 963, 1373, 702, 156, 1087, 481, 575, 428, 588, 1376, 1159, 1307, 318, 1444, 1568, 1667, 188, 1162, 431, 769, 407, 207, 1509, 1196, 649, 331, 1583, 510, 1400, 820, 315, 388, 181, 1144, 1314, 1631, 210, 1450, 165, 1449, 180, 1158, 1235, 393, 395, 251, 1455, 708, 1518, 1581, 717, 1758, 1728, 639, 1398, 1815, 1462, 1073, 526, 300, 1712, 1596, 118, 1163, 794, 559, 1604, 904, 1032, 597, 512, 955, 1180, 1816, 1628, 1686, 70, 131, 1496, 176, 1613, 440, 239, 1338, 1511, 478, 1691, 334, 1009, 1354, 564, 1781, 280, 1250, 748, 1232, 333, 774, 455, 960, 1046, 587, 647, 504, 1722, 80, 1796, 1641, 1406, 196, 408, 1413, 1738, 1019, 493, 589, 903, 31, 900, 370, 421, 343, 1043, 1002, 1614, 549, 1519, 62, 1207, 459, 1597, 69]"
1519,"[493, 343, 207, 900, 1207, 1258, 1423, 421, 298, 31, 589, 447, 442, 392, 391, 1255, 1244, 24, 1186, 353, 301, 331, 355, 1306, 90, 706, 233, 365, 779, 1604, 1140, 1728, 733, 481, 1470, 692, 1509, 532, 327, 12, 656, 1056, 1628, 1714, 1712, 1449, 1372, 647, 497, 1565, 1235, 5, 1716, 1613, 829, 1586, 446, 523, 1231, 1144, 566, 189, 903, 109, 279, 1263, 1589, 388, 546, 71, 1500, 1689, 543, 337, 431, 286, 140, 1724, 841, 459, 1738, 1677, 139, 333, 1282, 1340, 1112, 549, 666, 1257, 196, 1416, 149, 307, 1232, 991, 1009, 1750, 721, 156, 1145, 1497, 181, 1600, 904, 1073, 1815, 1691, 63, 990, 817, 1351, 1191, 1648, 1012, 569, 1218, 734, 922, 1779, 1077, 1122, 443, 1028, 62, 210, 673, 1722, 1359, 1330, 845, 80, 1614, 877, 416, 1328, 572, 1184, 1135, 151, 769, 1496, 1444, 318, 1759, 1457, 1087, 1066, 19, 674, 1708, 1237, 1373, 315, 597, 1785, 1813, 717, 1283, 1413, 1387, 265, 1276, 1473, 578, 911, 1642, 148, 1131, 345, 183, 309, 526, 239, 414, 1659, 1031, 105, 341, 1196, 1314, 530, 408, 1213, 1488, 535, 1588, 510, 967, 1043, 512, 68, 1611, 504, 440, 1718, 891, 292, 739, 1478, 1618, 1214, 393, 751, 235, 937, 1494, 165, 1432, 1322, 1486, 1686, 176, 1804, 1641, 106, 131, 125, 1338, 824, 955, 93, 1158, 52, 1219, 1568, 175, 1583, 1039, 1035, 381, 1667, 1389, 542, 588, 1382, 1032, 370, 275, 1767, 974, 1511, 1662, 398, 304, 624, 559, 1222, 1769, 455, 1562, 1165, 1102, 606, 919, 1816, 564, 407, 258, 1676, 960, 240, 701, 1395, 1307, 1573, 746, 371, 745, 1528, 1096, 169, 1250, 78, 1709, 1462, 296, 1596, 1665, 537, 846, 154, 1533, 1581, 1631, 1796, 386, 300, 1162, 1400, 1300, 820, 351, 1154, 1450, 639, 913, 963, 1294, 1033, 1303, 712, 1362, 1086, 118, 251, 334, 180, 1514, 188, 708, 254, 1040, 1543, 478, 1398, 705, 1159, 1560, 748, 1019, 1406, 1455, 1664, 1376, 314, 1353, 280, 774, 794, 1027, 1018, 492, 1238, 1046, 702, 395, 1234, 899, 1002, 608, 70, 649, 1354, 1758, 428, 1518, 575, 1180, 1597, 1026, 1732, 1781, 1163, 69, 587, 92]"
1518,"[431, 63, 275, 575, 395, 428, 1583, 492, 92, 587, 139, 1073, 639, 647, 1255, 1340, 5, 296, 1813, 1012, 90, 1642, 1238, 258, 106, 1589, 392, 447, 673, 371, 1077, 1769, 1096, 355, 656, 1191, 140, 1586, 877, 1382, 148, 298, 1470, 78, 443, 708, 1263, 1237, 919, 388, 1213, 365, 991, 734, 1732, 1303, 841, 109, 1145, 1528, 779, 416, 1184, 1027, 1662, 1667, 974, 1494, 1779, 233, 1186, 1351, 692, 279, 292, 1257, 546, 820, 1562, 1235, 1804, 1165, 1359, 597, 1718, 154, 1514, 1244, 1039, 93, 1588, 398, 1234, 1154, 1488, 1759, 1712, 1135, 1709, 569, 156, 967, 674, 175, 1018, 1322, 739, 440, 1665, 71, 1283, 721, 922, 1122, 1716, 845, 1664, 265, 1677, 1533, 702, 1500, 1648, 1611, 189, 1219, 937, 19, 353, 1214, 537, 169, 1086, 1573, 68, 1372, 327, 149, 1112, 1140, 1600, 301, 542, 24, 904, 1416, 1218, 899, 331, 1362, 1056, 1423, 304, 530, 351, 381, 1450, 1478, 393, 151, 578, 1282, 666, 960, 1560, 1565, 1028, 751, 345, 1306, 1432, 913, 207, 52, 337, 442, 846, 1035, 559, 1066, 1040, 1543, 181, 566, 1473, 1328, 1724, 1395, 535, 286, 1659, 510, 705, 817, 512, 183, 1158, 235, 1258, 911, 1581, 1389, 386, 746, 1486, 125, 1676, 769, 733, 1398, 624, 504, 314, 701, 318, 745, 891, 407, 1641, 1568, 1400, 824, 1722, 572, 588, 1159, 706, 1276, 1708, 1497, 1294, 1781, 526, 1457, 254, 1162, 497, 188, 481, 1767, 391, 1102, 1462, 1728, 523, 408, 1496, 1387, 1628, 1618, 1338, 1444, 1330, 1222, 1509, 1031, 829, 1231, 210, 105, 1300, 712, 1087, 315, 1815, 1449, 280, 1511, 1816, 1714, 1689, 1686, 80, 990, 341, 955, 1750, 251, 446, 300, 1046, 1373, 180, 963, 1180, 1196, 1785, 606, 1796, 717, 1314, 543, 307, 1033, 532, 240, 176, 794, 309, 608, 1758, 1406, 414, 1307, 239, 334, 1691, 1353, 1163, 1631, 1131, 1026, 12, 1144, 1455, 1613, 455, 1376, 774, 165, 118, 1596, 1604, 1009, 131, 333, 370, 649, 564, 1354, 1250, 70, 1413, 1043, 1614, 1019, 748, 478, 493, 1232, 1002, 196, 31, 1738, 1032, 62, 589, 459, 903, 900, 549, 343, 1207, 1597, 1519, 69, 421]"
900,"[493, 1207, 991, 239, 279, 481, 298, 1457, 1519, 1122, 706, 532, 572, 1611, 566, 1145, 624, 1340, 301, 1497, 523, 381, 296, 131, 841, 90, 1196, 156, 712, 1662, 1478, 391, 31, 446, 286, 549, 845, 1255, 343, 543, 292, 265, 1470, 1659, 537, 1759, 12, 1382, 656, 734, 1222, 1077, 455, 365, 1665, 1214, 922, 721, 673, 68, 1263, 1689, 1423, 304, 1724, 769, 899, 478, 1186, 1586, 1096, 1322, 1400, 911, 974, 1359, 1028, 1716, 1031, 235, 705, 1303, 1258, 443, 1450, 1712, 891, 1813, 414, 1232, 1596, 674, 353, 1306, 1135, 176, 189, 407, 745, 1413, 440, 233, 1618, 919, 1237, 1488, 559, 1589, 345, 1372, 307, 1165, 877, 1769, 309, 207, 1600, 106, 1244, 1614, 154, 1056, 447, 1351, 5, 416, 341, 497, 148, 708, 1432, 1086, 1112, 371, 314, 937, 1257, 530, 1738, 639, 578, 510, 71, 647, 1560, 1767, 92, 1012, 1235, 1494, 1613, 733, 398, 1664, 666, 774, 1779, 1528, 334, 78, 175, 118, 1184, 1282, 1376, 1677, 1191, 24, 701, 19, 386, 1648, 1035, 1568, 337, 1804, 183, 739, 351, 588, 1234, 140, 1276, 1416, 1328, 1307, 442, 1718, 331, 62, 63, 169, 542, 149, 1676, 1473, 1398, 963, 1131, 459, 1642, 52, 1039, 1631, 904, 1043, 692, 1588, 1641, 1709, 569, 589, 151, 428, 1238, 564, 1750, 746, 1628, 1144, 535, 300, 388, 1573, 1708, 1180, 1073, 125, 1815, 1500, 1294, 1714, 1283, 1140, 210, 913, 393, 1213, 1102, 1796, 165, 181, 1562, 355, 1009, 1027, 1565, 717, 70, 1218, 1781, 1486, 327, 751, 1387, 1219, 606, 1728, 280, 139, 990, 512, 1462, 846, 1509, 1686, 1231, 1449, 431, 1667, 1046, 1338, 1722, 1066, 1032, 275, 105, 392, 1040, 1604, 196, 395, 421, 1785, 779, 318, 1511, 1300, 748, 1362, 817, 1395, 1583, 109, 315, 1026, 546, 1154, 180, 1691, 1250, 829, 967, 1533, 1087, 1732, 1758, 1543, 93, 820, 1496, 1455, 960, 824, 526, 1389, 649, 240, 1581, 258, 1158, 575, 370, 794, 1033, 1373, 251, 492, 1816, 1314, 1163, 702, 1330, 1444, 1406, 254, 1518, 1018, 1514, 504, 408, 587, 1353, 903, 597, 1354, 1159, 80, 955, 1162, 333, 69, 1019, 188, 1002, 608, 1597]"
899,"[68, 355, 292, 1234, 1237, 1813, 919, 734, 1213, 1145, 24, 1664, 1528, 1709, 1600, 298, 1322, 1135, 1186, 1077, 673, 446, 337, 974, 1340, 154, 351, 345, 656, 233, 1255, 1648, 937, 1416, 416, 1122, 1031, 1759, 78, 1086, 1473, 1732, 877, 90, 1724, 151, 296, 265, 1718, 1494, 481, 829, 891, 1457, 1716, 1028, 148, 1238, 1303, 1012, 301, 1263, 1056, 106, 1470, 1562, 1676, 140, 169, 497, 530, 911, 5, 1779, 353, 19, 1714, 365, 779, 443, 1769, 327, 1222, 183, 1214, 510, 371, 175, 1533, 1283, 447, 398, 304, 391, 824, 922, 235, 1500, 666, 1659, 624, 1328, 1027, 1219, 1497, 428, 566, 1231, 845, 1611, 1665, 1560, 578, 913, 1257, 1362, 751, 181, 1359, 286, 746, 1586, 414, 1488, 307, 331, 1389, 1708, 1677, 1244, 1235, 1040, 381, 841, 125, 105, 1514, 1372, 674, 967, 1039, 309, 712, 1423, 721, 1191, 52, 1018, 745, 318, 1258, 1565, 739, 1154, 537, 1035, 1276, 109, 1667, 1096, 1662, 1046, 1767, 1781, 572, 407, 442, 1750, 1486, 1376, 393, 1589, 1387, 12, 176, 1351, 1282, 386, 189, 543, 93, 990, 156, 1306, 569, 492, 606, 1588, 1131, 1196, 1689, 314, 1300, 546, 275, 1066, 575, 71, 1618, 1112, 991, 504, 1184, 1087, 388, 1804, 1478, 341, 1691, 207, 820, 904, 1330, 1642, 258, 817, 1573, 692, 392, 334, 63, 526, 1338, 706, 1250, 1432, 92, 1511, 239, 649, 705, 118, 1815, 395, 1218, 1686, 1728, 1307, 188, 523, 1581, 733, 963, 1462, 240, 80, 794, 639, 1165, 1382, 597, 139, 1162, 431, 702, 1785, 251, 535, 1543, 1449, 1631, 708, 1144, 701, 1758, 1712, 1509, 1613, 1400, 1398, 1395, 315, 1354, 769, 131, 588, 532, 149, 512, 955, 1583, 1518, 564, 1140, 1073, 254, 1604, 748, 280, 1314, 1180, 180, 1353, 647, 1373, 1496, 542, 1455, 279, 1444, 1722, 1159, 210, 774, 1033, 559, 1641, 587, 478, 455, 1816, 1568, 165, 1450, 1032, 846, 1026, 1596, 1102, 1163, 960, 717, 1158, 300, 333, 440, 1294, 608, 1019, 408, 1628, 196, 1796, 1413, 1738, 70, 1009, 1406, 1232, 900, 1043, 1002, 31, 1614, 1207, 370, 589, 343, 493, 62, 549, 903, 421, 459, 1519, 1597, 69]"
421,"[589, 1207, 343, 493, 1642, 532, 5, 183, 1519, 1028, 733, 447, 542, 392, 446, 1659, 1614, 1568, 1589, 235, 1359, 1066, 1395, 588, 1135, 1372, 414, 1282, 233, 327, 1338, 189, 68, 478, 298, 279, 71, 530, 391, 608, 1186, 903, 510, 1759, 543, 1031, 705, 497, 1184, 1102, 442, 526, 416, 315, 90, 443, 1470, 1728, 1303, 745, 1232, 706, 304, 1709, 1145, 301, 656, 990, 1785, 1488, 578, 1255, 309, 1667, 1012, 1665, 824, 829, 1500, 1086, 393, 345, 1056, 967, 1750, 1046, 351, 1732, 955, 196, 1033, 1351, 779, 62, 1648, 817, 712, 1376, 156, 1716, 1300, 1026, 1586, 523, 334, 1219, 1478, 1263, 1769, 1406, 1724, 1738, 1144, 381, 1494, 1340, 481, 1813, 1596, 1330, 355, 1382, 139, 1154, 1238, 537, 1604, 148, 1600, 188, 913, 1222, 388, 911, 1328, 1628, 353, 1514, 1387, 1416, 549, 1165, 794, 569, 251, 1662, 1159, 1353, 1306, 937, 1077, 169, 769, 175, 991, 12, 900, 673, 370, 154, 1497, 1449, 1373, 572, 1444, 24, 1714, 398, 31, 63, 1027, 1718, 721, 1565, 1779, 1389, 1528, 19, 666, 535, 1035, 877, 1486, 734, 149, 1244, 1712, 1032, 265, 746, 1214, 1573, 93, 1294, 1250, 1533, 559, 1096, 1804, 341, 891, 371, 739, 1039, 647, 1307, 1676, 318, 702, 1322, 1276, 140, 624, 1158, 1237, 52, 70, 1131, 1112, 180, 440, 1796, 1767, 512, 674, 774, 845, 176, 314, 365, 1423, 751, 1231, 455, 748, 118, 240, 922, 1354, 1511, 333, 575, 1073, 207, 1816, 280, 386, 1362, 1257, 846, 165, 701, 1815, 1018, 1611, 606, 1398, 1213, 1040, 1496, 1686, 254, 1400, 275, 1560, 1180, 307, 1450, 1087, 546, 407, 1234, 1455, 963, 78, 1462, 105, 1258, 1689, 1473, 151, 125, 1677, 1009, 181, 210, 974, 296, 131, 1618, 1758, 1019, 300, 1588, 597, 1191, 1283, 331, 239, 919, 492, 1218, 1162, 286, 106, 1781, 1708, 1664, 692, 1583, 1140, 904, 1543, 1457, 1509, 459, 109, 708, 337, 899, 1122, 717, 639, 258, 1641, 566, 841, 1432, 1196, 1562, 80, 292, 1631, 408, 1613, 564, 1581, 1413, 820, 395, 1043, 504, 1722, 428, 92, 1163, 1691, 960, 69, 587, 1002, 431, 649, 1235, 1518, 1314, 1597]"
1514,"[355, 845, 1494, 292, 1027, 1237, 1145, 345, 1600, 1218, 1779, 353, 337, 666, 1813, 169, 1664, 1340, 1676, 148, 443, 90, 1086, 416, 24, 937, 1238, 189, 298, 1709, 1219, 1718, 1724, 5, 1222, 1306, 779, 656, 1303, 1470, 1135, 919, 974, 447, 911, 235, 1255, 497, 183, 734, 624, 1659, 739, 891, 746, 673, 71, 156, 391, 1213, 1611, 841, 1562, 1077, 1244, 1759, 1066, 296, 105, 1362, 1282, 1322, 154, 1769, 19, 692, 1560, 106, 93, 1257, 913, 351, 301, 139, 265, 674, 1732, 922, 1263, 904, 1359, 1665, 1031, 877, 492, 175, 1473, 1716, 1543, 327, 1804, 1497, 140, 1231, 381, 286, 1028, 1191, 1708, 1154, 963, 446, 68, 151, 1294, 537, 365, 566, 1214, 829, 1758, 233, 1677, 1131, 702, 1589, 1056, 1258, 109, 1351, 532, 1689, 1389, 1533, 1087, 543, 239, 1276, 125, 846, 1488, 523, 899, 820, 1750, 1372, 149, 52, 1018, 1528, 1478, 1588, 1648, 1642, 1300, 1039, 388, 991, 1432, 78, 12, 1586, 1662, 371, 1714, 414, 258, 1565, 1235, 275, 1140, 546, 1096, 1180, 1234, 1667, 1450, 705, 794, 254, 745, 1035, 1012, 708, 1767, 1573, 733, 1102, 1283, 706, 721, 1395, 1165, 481, 318, 817, 331, 712, 1781, 967, 1423, 304, 578, 1618, 181, 1382, 1112, 530, 207, 1500, 279, 1785, 769, 92, 1581, 442, 309, 1122, 392, 572, 1250, 1144, 407, 1046, 314, 990, 751, 569, 504, 1641, 1186, 1387, 1457, 398, 512, 1307, 1338, 1518, 535, 1686, 1330, 575, 1184, 588, 1462, 307, 1631, 341, 1406, 526, 559, 1328, 180, 1486, 606, 386, 176, 1026, 542, 251, 1033, 1040, 440, 1159, 1496, 210, 1796, 63, 1073, 1815, 1568, 1416, 1444, 131, 393, 1400, 1196, 1376, 1583, 955, 118, 748, 597, 455, 428, 564, 395, 1712, 1314, 1728, 824, 1604, 647, 1162, 1816, 510, 1353, 478, 1032, 431, 334, 608, 1373, 649, 333, 70, 280, 701, 1232, 1009, 1158, 1398, 1455, 1613, 1628, 1722, 188, 1511, 639, 960, 774, 165, 1413, 1163, 1354, 587, 240, 80, 1738, 315, 717, 1691, 300, 1596, 1509, 1449, 408, 196, 589, 1019, 370, 1614, 493, 62, 903, 421, 549, 1207, 343, 31, 459, 1043, 1002, 900, 1519, 1597, 69]"
